industry,date,metric,value,source,status
新能源汽车,2026-07-01,market_volume_change_4w,-0.0749553739786298,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-07-01,market_return_3m,0.1380264939119633,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-01,market_return_4w,0.0569291219552996,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-07-01,market_volume_change_4w,-0.0684126984126985,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-07-01,market_return_3m,0.2216022535855697,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-01,market_return_4w,-0.0360126707548552,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-01,market_volume_change_4w,-0.003633702016916,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-07-01,news_heat,3.0,Google News 中文科技,ok
消费零售,2026-07-01,market_return_3m,-0.1689307326521431,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-01,market_return_4w,-0.1072019338816283,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-07-01,market_volume_change_4w,-0.335661564466147,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
物流供应链,2026-07-01,news_heat,1.0,Google News 中文科技,ok
网络安全,2026-07-01,market_return_3m,0.4212648026969585,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-01,market_return_4w,0.0053842325182926,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-01,market_volume_change_4w,-0.0703629020309712,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-07-01,market_return_3m,-0.0235835322856566,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-01,market_return_4w,-0.0175655343226938,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-01,market_volume_change_4w,-0.2443697723470796,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
人工智能,2026-07-02,arxiv_paper_count_4w,,arXiv API,source_error
人工智能,2026-07-02,github_repo_count_4w,4166.0,GitHub Search API,ok
人工智能,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-07-02,policy_heat,,configured_sources,missing_config
低空经济,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-07-02,policy_heat,,configured_sources,missing_config
储能,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
储能,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-07-02,policy_heat,,configured_sources,missing_config
医药健康,2026-07-02,arxiv_paper_count_4w,,arXiv API,source_error
医药健康,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-07-02,policy_heat,,configured_sources,missing_config
半导体,2026-07-02,arxiv_paper_count_4w,,arXiv API,source_error
半导体,2026-07-02,github_repo_count_4w,2030.0,GitHub Search API,ok
半导体,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-07-02,policy_heat,,configured_sources,missing_config
新能源汽车,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-07-02,policy_heat,,configured_sources,missing_config
旅游,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-07-02,policy_heat,,configured_sources,missing_config
机器人,2026-07-02,arxiv_paper_count_4w,,arXiv API,source_error
机器人,2026-07-02,github_repo_count_4w,8511.0,GitHub Search API,ok
机器人,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-07-02,policy_heat,,configured_sources,missing_config
消费零售,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-07-02,policy_heat,,configured_sources,missing_config
物流供应链,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-07-02,policy_heat,,configured_sources,missing_config
网络安全,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-07-02,github_repo_count_4w,10928.0,GitHub Search API,ok
网络安全,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-07-02,nvd_cve_count_4w,7062.0,NVD CVE API,ok
网络安全,2026-07-02,policy_heat,,configured_sources,missing_config
跨境电商,2026-07-02,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-07-02,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-07-02,news_heat,0.0,Google News 中文科技,no_match
跨境电商,2026-07-02,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-07-02,policy_heat,,configured_sources,missing_config
