industry,date,metric,value,source,status
新能源汽车,2026-06-26,market_return_4w,-0.1087178634465005,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
新能源汽车,2026-06-26,market_volume_change_4w,-0.0830215458276334,Global X Autonomous & Electric Vehicles ETF (DRIV),ok
旅游,2026-06-26,market_return_3m,0.1583806930049773,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-26,market_return_4w,0.0108603547333594,Amplify Travel Tech ETF (AWAY),ok
旅游,2026-06-26,market_volume_change_4w,-0.0346516730663741,Amplify Travel Tech ETF (AWAY),ok
机器人,2026-06-26,market_return_3m,0.2467691072726334,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-26,market_return_4w,-0.0845149014247641,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-26,market_volume_change_4w,0.0758607636286772,ROBO Global Robotics and Automation Index ETF (ROBO),ok
机器人,2026-06-26,news_heat,1.0,Google News 中文科技,ok
消费零售,2026-06-26,market_return_3m,-0.1768990499478258,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-26,market_return_4w,-0.1434758915564347,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
消费零售,2026-06-26,market_volume_change_4w,-0.3497203196347033,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-06-26,market_return_3m,0.4053858167187349,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-26,market_return_4w,-0.092582003995839,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-26,market_volume_change_4w,0.0487952331327319,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-26,market_return_3m,-0.0373743884533522,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-26,market_return_4w,-0.0686721434020167,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-26,market_volume_change_4w,-0.1886980504760466,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-26,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-27,arxiv_paper_count_4w,5747.0,arXiv API,ok
人工智能,2026-06-27,github_repo_count_4w,4188.0,GitHub Search API,ok
人工智能,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-27,policy_heat,,configured_sources,missing_config
低空经济,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
低空经济,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-27,policy_heat,,configured_sources,missing_config
储能,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
储能,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-27,policy_heat,,configured_sources,missing_config
医药健康,2026-06-27,arxiv_paper_count_4w,14.0,arXiv API,ok
医药健康,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
医药健康,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-27,policy_heat,,configured_sources,missing_config
半导体,2026-06-27,arxiv_paper_count_4w,257.0,arXiv API,ok
半导体,2026-06-27,github_repo_count_4w,2076.0,GitHub Search API,ok
半导体,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-27,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-27,policy_heat,,configured_sources,missing_config
旅游,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-27,policy_heat,,configured_sources,missing_config
机器人,2026-06-27,arxiv_paper_count_4w,1511.0,arXiv API,ok
机器人,2026-06-27,github_repo_count_4w,8569.0,GitHub Search API,ok
机器人,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-27,policy_heat,,configured_sources,missing_config
消费零售,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-27,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-27,policy_heat,,configured_sources,missing_config
网络安全,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-27,github_repo_count_4w,10685.0,GitHub Search API,ok
网络安全,2026-06-27,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-27,nvd_cve_count_4w,7100.0,NVD CVE API,ok
网络安全,2026-06-27,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-27,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-27,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-27,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-27,policy_heat,,configured_sources,missing_config
