industry,date,metric,value,source,status
消费零售,2026-06-24,market_volume_change_4w,0.1523652694610777,Global X MSCI China Consumer Discretionary ETF (CHIQ),ok
网络安全,2026-06-24,market_return_3m,0.3791969283524368,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-24,market_return_4w,0.0014340672340391,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-06-24,market_volume_change_4w,0.0668667971675183,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-06-24,market_return_3m,-0.0375351542497393,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-24,market_return_4w,-0.0485466817382987,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-24,market_volume_change_4w,0.1839647536445838,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-06-24,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-06-25,arxiv_paper_count_4w,5751.0,arXiv API,ok
人工智能,2026-06-25,github_repo_count_4w,4133.0,GitHub Search API,ok
人工智能,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-06-25,policy_heat,,configured_sources,missing_config
低空经济,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-06-25,policy_heat,,configured_sources,missing_config
储能,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
储能,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-06-25,policy_heat,,configured_sources,missing_config
医药健康,2026-06-25,arxiv_paper_count_4w,15.0,arXiv API,ok
医药健康,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
医药健康,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-06-25,policy_heat,,configured_sources,missing_config
半导体,2026-06-25,arxiv_paper_count_4w,252.0,arXiv API,ok
半导体,2026-06-25,github_repo_count_4w,2099.0,GitHub Search API,ok
半导体,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
半导体,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-06-25,policy_heat,,configured_sources,missing_config
新能源汽车,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-06-25,policy_heat,,configured_sources,missing_config
旅游,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-06-25,policy_heat,,configured_sources,missing_config
机器人,2026-06-25,arxiv_paper_count_4w,1450.0,arXiv API,ok
机器人,2026-06-25,github_repo_count_4w,8416.0,GitHub Search API,ok
机器人,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
机器人,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-06-25,policy_heat,,configured_sources,missing_config
消费零售,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-06-25,policy_heat,,configured_sources,missing_config
物流供应链,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-06-25,policy_heat,,configured_sources,missing_config
网络安全,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-06-25,github_repo_count_4w,10612.0,GitHub Search API,ok
网络安全,2026-06-25,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-06-25,nvd_cve_count_4w,6563.0,NVD CVE API,ok
网络安全,2026-06-25,policy_heat,,configured_sources,missing_config
跨境电商,2026-06-25,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-06-25,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-06-25,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-06-25,policy_heat,,configured_sources,missing_config
